species,condition,rhizotron,plant,leaf,date,lenght,width,coef,area
maize,ww,1,L1,L1_1,28/10,"5,5",1,"0,798","4,389"
maize,ww,1,L1,L1_2,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_3,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_4,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_5,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_6,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_7,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_8,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_9,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_10,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_11,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_1,28/10,"5,4","1,3","0,798","5,602"
maize,ww,1,R1,R1_2,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_3,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_4,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_5,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_6,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_7,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_8,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_9,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_10,28/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_11,28/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_1,28/10,"4,6","1,4","0,798","5,139"
maize,ws,2,L2,L2_2,28/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_3,28/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_4,28/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_5,28/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_6,28/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_7,28/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_8,28/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_9,28/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_1,28/10,5,"0,9","0,798","3,591"
maize,ws,2,R2,R2_2,28/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_3,28/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_4,28/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_5,28/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_6,28/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_7,28/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_8,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_1,28/10,"4,4","1,2","0,798","4,213"
maize,ww,3,L3,L3_2,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_3,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_4,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_5,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_6,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_7,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_8,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_9,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_10,28/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_11,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_1,28/10,"4,4","1,2","0,798","4,213"
maize,ww,3,R3,R3_2,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_3,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_4,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_5,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_6,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_7,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_8,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_9,28/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_10,28/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_1,28/10,"6,4","1,2","0,798","6,129"
maize,ws,4,L4,L4_2,28/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_3,28/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_4,28/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_5,28/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_6,28/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_7,28/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_8,28/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_9,28/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_1,28/10,"6,1","1,4","0,798","6,815"
maize,ws,4,R4,R4_2,28/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_3,28/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_4,28/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_5,28/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_6,28/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_7,28/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_8,28/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_9,28/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_1,28/10,"5,2","1,2","0,798","4,980"
maize,ww,5,L5,L5_2,28/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_3,28/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_4,28/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_5,28/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_6,28/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_7,28/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_8,28/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_9,28/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_1,28/10,"5,6","1,3","0,798","5,809"
maize,ww,5,R5,R5_2,28/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_3,28/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_4,28/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_5,28/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_6,28/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_7,28/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_8,28/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_9,28/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_1,28/10,"6,1","1,2","0,798","5,841"
maize,ws,6,L6,L6_2,28/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_3,28/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_4,28/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_5,28/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_6,28/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_7,28/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_1,28/10,"4,6","1,3","0,798","4,772"
maize,ws,6,R6,R6_2,28/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_3,28/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_4,28/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_5,28/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_6,28/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_7,28/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_8,28/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_1,28/10,"5,6","1,3","0,798","5,809"
maize,ww,7,L7,L7_2,28/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_3,28/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_4,28/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_5,28/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_6,28/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_7,28/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_8,28/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_9,28/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_1,28/10,"5,4","1,2","0,798","5,171"
maize,ww,7,R7,R7_2,28/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_3,28/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_4,28/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_5,28/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_6,28/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_7,28/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_8,28/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_9,28/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_1,28/10,"5,4","1,4","0,798","6,033"
maize,ws,8,L8,L8_2,28/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_3,28/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_4,28/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_5,28/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_6,28/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_7,28/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_8,28/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_1,28/10,5,"1,1","0,798","4,389"
maize,ws,8,R8,R8_2,28/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_3,28/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_4,28/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_5,28/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_6,28/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_7,28/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_1,30/10,6,"1,2","0,684","4,925"
maize,ww,1,L1,L1_2,30/10,"15,3","1,1","0,798","13,430"
maize,ww,1,L1,L1_3,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_4,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_5,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_6,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_7,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_8,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_9,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_10,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_11,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_1,30/10,"5,6","1,4","0,684","5,363"
maize,ww,1,R1,R1_2,30/10,"14,6","1,1","0,798","12,816"
maize,ww,1,R1,R1_3,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_4,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_5,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_6,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_7,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_8,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_9,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_10,30/10,0,0,"0,000","0,000"
maize,ww,1,R1,R1_11,30/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_1,30/10,"4,3","1,4","0,684","4,118"
maize,ws,2,L2,L2_2,30/10,"11,4",1,"0,798","9,097"
maize,ws,2,L2,L2_3,30/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_4,30/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_5,30/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_6,30/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_7,30/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_8,30/10,0,0,"0,000","0,000"
maize,ws,2,L2,L2_9,30/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_1,30/10,"5,5",1,"0,684","3,762"
maize,ws,2,R2,R2_2,30/10,16,1,"0,798","12,768"
maize,ws,2,R2,R2_3,30/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_4,30/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_5,30/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_6,30/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_7,30/10,0,0,"0,000","0,000"
maize,ws,2,R2,R2_8,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_1,30/10,5,"1,2","0,684","4,104"
maize,ww,3,L3,L3_2,30/10,13,"0,9","0,798","9,337"
maize,ww,3,L3,L3_3,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_4,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_5,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_6,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_7,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_8,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_9,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_10,30/10,0,0,"0,000","0,000"
maize,ww,3,L3,L3_11,30/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_1,30/10,5,"1,2","0,684","4,104"
maize,ww,3,R3,R3_2,30/10,"15,5",1,"0,798","12,369"
maize,ww,3,R3,R3_3,30/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_4,30/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_5,30/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_6,30/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_7,30/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_8,30/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_9,30/10,0,0,"0,000","0,000"
maize,ww,3,R3,R3_10,30/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_1,30/10,"6,3","1,2","0,684","5,171"
maize,ws,4,L4,L4_2,30/10,"16,9","1,1","0,798","14,835"
maize,ws,4,L4,L4_3,30/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_4,30/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_5,30/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_6,30/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_7,30/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_8,30/10,0,0,"0,000","0,000"
maize,ws,4,L4,L4_9,30/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_1,30/10,"5,9","1,3","0,684","5,246"
maize,ws,4,R4,R4_2,30/10,"17,6","1,1","0,798","15,449"
maize,ws,4,R4,R4_3,30/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_4,30/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_5,30/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_6,30/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_7,30/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_8,30/10,0,0,"0,000","0,000"
maize,ws,4,R4,R4_9,30/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_1,30/10,"5,5","1,2","0,684","4,514"
maize,ww,5,L5,L5_2,30/10,15,1,"0,798","11,970"
maize,ww,5,L5,L5_3,30/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_4,30/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_5,30/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_6,30/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_7,30/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_8,30/10,0,0,"0,000","0,000"
maize,ww,5,L5,L5_9,30/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_1,30/10,"5,5","1,3","0,684","4,891"
maize,ww,5,R5,R5_2,30/10,"16,2","1,1","0,798","14,220"
maize,ww,5,R5,R5_3,30/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_4,30/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_5,30/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_6,30/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_7,30/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_8,30/10,0,0,"0,000","0,000"
maize,ww,5,R5,R5_9,30/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_1,30/10,"6,2","1,2","0,684","5,089"
maize,ws,6,L6,L6_2,30/10,"16,5",1,"0,798","13,167"
maize,ws,6,L6,L6_3,30/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_4,30/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_5,30/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_6,30/10,0,0,"0,000","0,000"
maize,ws,6,L6,L6_7,30/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_1,30/10,5,"1,2","0,684","4,104"
maize,ws,6,R6,R6_2,30/10,17,"1,1","0,798","14,923"
maize,ws,6,R6,R6_3,30/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_4,30/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_5,30/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_6,30/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_7,30/10,0,0,"0,000","0,000"
maize,ws,6,R6,R6_8,30/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_1,30/10,"5,5","1,3","0,684","4,891"
maize,ww,7,L7,L7_2,30/10,"16,3","1,1","0,798","14,308"
maize,ww,7,L7,L7_3,30/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_4,30/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_5,30/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_6,30/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_7,30/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_8,30/10,0,0,"0,000","0,000"
maize,ww,7,L7,L7_9,30/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_1,30/10,"5,6","1,3","0,684","4,980"
maize,ww,7,R7,R7_2,30/10,"15,4","1,1","0,798","13,518"
maize,ww,7,R7,R7_3,30/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_4,30/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_5,30/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_6,30/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_7,30/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_8,30/10,0,0,"0,000","0,000"
maize,ww,7,R7,R7_9,30/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_1,30/10,"5,5","1,4","0,684","5,267"
maize,ws,8,L8,L8_2,30/10,"15,6","1,3","0,798","16,183"
maize,ws,8,L8,L8_3,30/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_4,30/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_5,30/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_6,30/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_7,30/10,0,0,"0,000","0,000"
maize,ws,8,L8,L8_8,30/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_1,30/10,"5,7","1,1","0,684","4,289"
maize,ws,8,R8,R8_2,30/10,"15,3","1,1","0,798","13,430"
maize,ws,8,R8,R8_3,30/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_4,30/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_5,30/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_6,30/10,0,0,"0,000","0,000"
maize,ws,8,R8,R8_7,30/10,0,0,"0,000","0,000"
maize,ww,1,L1,L1_1,01/11,6,"1,2","0,684","4,925"
maize,ww,1,L1,L1_2,01/11,"15,5",1,"0,684","10,602"
maize,ww,1,L1,L1_3,01/11,0,0,"0,000","0,000"
maize,ww,1,L1,L1_4,01/11,0,0,"0,000","0,000"
maize,ww,1,L1,L1_5,01/11,0,0,"0,000","0,000"
maize,ww,1,L1,L1_6,01/11,0,0,"0,000","0,000"
maize,ww,1,L1,L1_7,01/11,0,0,"0,000","0,000"
maize,ww,1,L1,L1_8,01/11,0,0,"0,000","0,000"
maize,ww,1,L1,L1_9,01/11,0,0,"0,000","0,000"
maize,ww,1,L1,L1_10,01/11,0,0,"0,000","0,000"
maize,ww,1,L1,L1_11,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_1,01/11,"5,6","1,4","0,684","5,363"
maize,ww,1,R1,R1_2,01/11,"14,5","1,1","0,684","10,910"
maize,ww,1,R1,R1_3,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_4,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_5,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_6,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_7,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_8,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_9,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_10,01/11,0,0,"0,000","0,000"
maize,ww,1,R1,R1_11,01/11,0,0,"0,000","0,000"
maize,ws,2,L2,L2_1,01/11,"4,3","1,4","0,684","4,118"
maize,ws,2,L2,L2_2,01/11,"11,5","1,2","0,684","9,439"
maize,ws,2,L2,L2_3,01/11,0,0,"0,000","0,000"
maize,ws,2,L2,L2_4,01/11,0,0,"0,000","0,000"
maize,ws,2,L2,L2_5,01/11,0,0,"0,000","0,000"
maize,ws,2,L2,L2_6,01/11,0,0,"0,000","0,000"
maize,ws,2,L2,L2_7,01/11,0,0,"0,000","0,000"
maize,ws,2,L2,L2_8,01/11,0,0,"0,000","0,000"
maize,ws,2,L2,L2_9,01/11,0,0,"0,000","0,000"
maize,ws,2,R2,R2_1,01/11,"5,5",1,"0,684","3,762"
maize,ws,2,R2,R2_2,01/11,16,1,"0,684","10,944"
maize,ws,2,R2,R2_3,01/11,0,0,"0,000","0,000"
maize,ws,2,R2,R2_4,01/11,0,0,"0,000","0,000"
maize,ws,2,R2,R2_5,01/11,0,0,"0,000","0,000"
maize,ws,2,R2,R2_6,01/11,0,0,"0,000","0,000"
maize,ws,2,R2,R2_7,01/11,0,0,"0,000","0,000"
maize,ws,2,R2,R2_8,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_1,01/11,5,"1,2","0,684","4,104"
maize,ww,3,L3,L3_2,01/11,13,1,"0,684","8,892"
maize,ww,3,L3,L3_3,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_4,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_5,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_6,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_7,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_8,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_9,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_10,01/11,0,0,"0,000","0,000"
maize,ww,3,L3,L3_11,01/11,0,0,"0,000","0,000"
maize,ww,3,R3,R3_1,01/11,5,"1,2","0,684","4,104"
maize,ww,3,R3,R3_2,01/11,"15,5","1,1","0,684","11,662"
maize,ww,3,R3,R3_3,01/11,0,0,"0,000","0,000"
maize,ww,3,R3,R3_4,01/11,0,0,"0,000","0,000"
maize,ww,3,R3,R3_5,01/11,0,0,"0,000","0,000"
maize,ww,3,R3,R3_6,01/11,0,0,"0,000","0,000"
maize,ww,3,R3,R3_7,01/11,0,0,"0,000","0,000"
maize,ww,3,R3,R3_8,01/11,0,0,"0,000","0,000"
maize,ww,3,R3,R3_9,01/11,0,0,"0,000","0,000"
maize,ww,3,R3,R3_10,01/11,0,0,"0,000","0,000"
maize,ws,4,L4,L4_1,01/11,"6,3","1,2","0,684","5,171"
maize,ws,4,L4,L4_2,01/11,"16,6","1,2","0,684","13,625"
maize,ws,4,L4,L4_3,01/11,0,0,"0,000","0,000"
maize,ws,4,L4,L4_4,01/11,0,0,"0,000","0,000"
maize,ws,4,L4,L4_5,01/11,0,0,"0,000","0,000"
maize,ws,4,L4,L4_6,01/11,0,0,"0,000","0,000"
maize,ws,4,L4,L4_7,01/11,0,0,"0,000","0,000"
maize,ws,4,L4,L4_8,01/11,0,0,"0,000","0,000"
maize,ws,4,L4,L4_9,01/11,0,0,"0,000","0,000"
maize,ws,4,R4,R4_1,01/11,"5,9","1,3","0,684","5,246"
maize,ws,4,R4,R4_2,01/11,"17,3","1,2","0,684","14,200"
maize,ws,4,R4,R4_3,01/11,0,0,"0,000","0,000"
maize,ws,4,R4,R4_4,01/11,0,0,"0,000","0,000"
maize,ws,4,R4,R4_5,01/11,0,0,"0,000","0,000"
maize,ws,4,R4,R4_6,01/11,0,0,"0,000","0,000"
maize,ws,4,R4,R4_7,01/11,0,0,"0,000","0,000"
maize,ws,4,R4,R4_8,01/11,0,0,"0,000","0,000"
maize,ws,4,R4,R4_9,01/11,0,0,"0,000","0,000"
maize,ww,5,L5,L5_1,01/11,"5,5","1,2","0,684","4,514"
maize,ww,5,L5,L5_2,01/11,"15,3","1,1","0,684","11,512"
maize,ww,5,L5,L5_3,01/11,0,0,"0,000","0,000"
maize,ww,5,L5,L5_4,01/11,0,0,"0,000","0,000"
maize,ww,5,L5,L5_5,01/11,0,0,"0,000","0,000"
maize,ww,5,L5,L5_6,01/11,0,0,"0,000","0,000"
maize,ww,5,L5,L5_7,01/11,0,0,"0,000","0,000"
maize,ww,5,L5,L5_8,01/11,0,0,"0,000","0,000"
maize,ww,5,L5,L5_9,01/11,0,0,"0,000","0,000"
maize,ww,5,R5,R5_1,01/11,"5,5","1,3","0,684","4,891"
maize,ww,5,R5,R5_2,01/11,"16,2","1,1","0,684","12,189"
maize,ww,5,R5,R5_3,01/11,0,0,"0,000","0,000"
maize,ww,5,R5,R5_4,01/11,0,0,"0,000","0,000"
maize,ww,5,R5,R5_5,01/11,0,0,"0,000","0,000"
maize,ww,5,R5,R5_6,01/11,0,0,"0,000","0,000"
maize,ww,5,R5,R5_7,01/11,0,0,"0,000","0,000"
maize,ww,5,R5,R5_8,01/11,0,0,"0,000","0,000"
maize,ww,5,R5,R5_9,01/11,0,0,"0,000","0,000"
maize,ws,6,L6,L6_1,01/11,"6,2","1,2","0,684","5,089"
maize,ws,6,L6,L6_2,01/11,"16,6",1,"0,684","11,354"
maize,ws,6,L6,L6_3,01/11,0,0,"0,000","0,000"
maize,ws,6,L6,L6_4,01/11,0,0,"0,000","0,000"
maize,ws,6,L6,L6_5,01/11,0,0,"0,000","0,000"
maize,ws,6,L6,L6_6,01/11,0,0,"0,000","0,000"
maize,ws,6,L6,L6_7,01/11,0,0,"0,000","0,000"
maize,ws,6,R6,R6_1,01/11,5,"1,2","0,684","4,104"
maize,ws,6,R6,R6_2,01/11,"16,8","1,1","0,684","12,640"
maize,ws,6,R6,R6_3,01/11,0,0,"0,000","0,000"
maize,ws,6,R6,R6_4,01/11,0,0,"0,000","0,000"
maize,ws,6,R6,R6_5,01/11,0,0,"0,000","0,000"
maize,ws,6,R6,R6_6,01/11,0,0,"0,000","0,000"
maize,ws,6,R6,R6_7,01/11,0,0,"0,000","0,000"
maize,ws,6,R6,R6_8,01/11,0,0,"0,000","0,000"
maize,ww,7,L7,L7_1,01/11,"5,5","1,3","0,684","4,891"
maize,ww,7,L7,L7_2,01/11,"16,4","1,1","0,684","12,339"
maize,ww,7,L7,L7_3,01/11,0,0,"0,000","0,000"
maize,ww,7,L7,L7_4,01/11,0,0,"0,000","0,000"
